node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
1331,1330,13,13,10,76.18407484367002,7.618407484367002,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13]",30
1332,1331,9,14,9,68.12395848873118,7.56932872097013,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9]",33
1333,1332,4,15,8,63.76024126499665,7.970030158124581,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4]",36
1334,1333,13,16,7,57.0851331165607,8.155019016651528,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4, 13]",38
1335,1334,21,17,6,48.04107685673319,8.006846142788865,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4, 13, 21]",40
1336,1335,6,18,5,40.4949946678996,8.098998933579919,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4, 13, 21, 6]",42
1337,1336,8,19,4,28.282383592973,7.07059589824325,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4, 13, 21, 6, 8]",44
1338,1259,1,5,5,33.04414358208387,6.608828716416774,"[20, 15, 7, 9, 1]",11
1339,1337,12,20,3,20.07433502648806,6.691445008829354,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4, 13, 21, 6, 8, 12]",46
1340,1323,12,6,9,64.82951259655063,7.203279177394514,"[20, 15, 7, 9, 4, 12]",14
1341,1340,8,7,8,55.673818989436555,6.959227373679569,"[20, 15, 7, 9, 4, 12, 8]",16
1342,1341,13,8,7,47.60370870391626,6.80052981484518,"[20, 15, 7, 9, 4, 12, 8, 13]",18
1343,1342,6,9,6,39.30024000397649,6.550040000662748,"[20, 15, 7, 9, 4, 12, 8, 13, 6]",20
1344,1343,6,10,5,30.36366943766535,6.0727338875330705,"[20, 15, 7, 9, 4, 12, 8, 13, 6, 6]",22
1345,1344,9,11,4,22.293559152145054,5.5733897880362635,"[20, 15, 7, 9, 4, 12, 8, 13, 6, 6, 9]",25
1346,1345,1,12,3,17.468142290105103,5.822714096701701,"[20, 15, 7, 9, 4, 12, 8, 13, 6, 6, 9, 1]",27
1347,1339,8,21,2,12.106889518871355,6.053444759435678,"[20, 15, 7, 9, 4, 13, 1, 18, 8, 16, 16, 2, 13, 9, 4, 13, 21, 6, 8, 12, 8]",48
1348,1324,7,7,9,67.72339331767819,7.5248214797420205,"[20, 15, 7, 9, 4, 13, 7]",16
1349,1348,6,8,8,57.68096845634174,7.210121057042717,"[20, 15, 7, 9, 4, 13, 7, 6]",18
1350,199,10,4,6,37.591789445514074,6.265298240919012,"[20, 15, 7, 10]",10
1351,1350,12,5,5,27.991642053751846,5.598328410750369,"[20, 15, 7, 10, 12]",13
1352,1351,9,6,4,23.166225191711895,5.791556297927974,"[20, 15, 7, 10, 12, 9]",16
1353,1352,1,7,3,15.56202471823978,5.187341572746593,"[20, 15, 7, 10, 12, 9, 1]",18
1354,1353,18,8,2,8.727434447469076,4.363717223734538,"[20, 15, 7, 10, 12, 9, 1, 18]",21
