parent_id,action,child_id
228,15,405
228,6,582
228,3,890
228,17,999
228,8,1280
228,14,1524
228,2,1766
228,12,2008
228,16,2250
228,9,2492
228,13,2734
229,13,473
229,12,650
229,16,953
229,3,1130
229,2,1372
230,8,558
230,6,891
230,9,1220
231,3,671
231,2,1112
231,12,1420
231,13,1640
231,16,1970
232,2,318
232,13,597
232,3,861
232,16,1169
232,12,1415
233,3,455
233,12,632
233,16,895
233,13,1008
233,2,1245
234,18,322
234,4,524
234,1,700
235,2,783
235,16,893
235,13,1224
235,12,1665
235,3,1885
236,8,409
236,9,563
236,6,828
237,4,676
237,1,1005
237,18,1337
238,16,432
238,3,631
238,12,764
238,13,962
238,2,1161
239,4,702
239,1,1054
239,18,1384
240,2,437
240,12,789
240,13,1119
240,16,1449
240,3,1779
241,13,439
241,16,505
241,3,703
241,2,968
241,12,1166
242,12,440
242,2,660
242,16,769
242,3,967
242,13,1165
243,6,486
243,9,729
243,8,969
244,1,485
244,4,728
244,18,970
245,11,443
245,18,531
245,20,818
245,1,1060
