prime,word_index,kernel_length,prefix_length,precursor_projlen,precursor_identity_defect,power,power_projlen,power_identity_defect,kernel_word_digest,precursor_word_digest,sources,precursor_factor_ids,kernel_factor_ids
3,99,24,21,7,18,3,1,0,38a378e1a7e63cc4f1ef3c4332d3cad244f5ce55,9b7f57177c2f65fc152590d22e56c156e6f44219,burau-experiments/src/kernel_db.json,10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10,10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13
3,100,24,1,4,6,3,1,0,0171bb72eb78e9120d9abdb893e1d8759c3d9ded,6a5bf6e68f2f29a76063631d3948239674925d43,burau-experiments/src/kernel_db.json,20,20 13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13
3,100,24,21,7,18,3,1,0,0171bb72eb78e9120d9abdb893e1d8759c3d9ded,f8812fa7e9075986fdf47e02306a3c977b2f17d8,burau-experiments/src/kernel_db.json,20 13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2,20 13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13
3,101,24,3,7,19,3,1,0,04481959b06356c5ba4d637232af2c2522a64ab7,c7504ef99e1846425562c03b632fe715ac6ea65d,burau-experiments/src/kernel_db.json,13 4 13,13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16
3,101,24,21,7,16,3,1,0,04481959b06356c5ba4d637232af2c2522a64ab7,c4baa108408d90aae43e19512bed1c2863f62d6e,burau-experiments/src/kernel_db.json,13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15,13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16
3,102,24,3,7,21,3,1,0,e0ce4b42e1e22692edaf822460df361353f4e335,35bd25d464875d6f2980dca644c38d6932978426,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 8 13,13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16
3,102,24,21,7,16,3,1,0,e0ce4b42e1e22692edaf822460df361353f4e335,10a6718db695def1e4f375dabdc3558146cf81e6,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19,13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16
3,109,24,5,10,29,3,1,0,1523ae3534009b66a2ba5a025b808073dc84dcd9,3f9fae3f5b92de1cdce6edd3de073289e6dba268,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 11 13 10,10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,109,24,21,7,18,3,1,0,1523ae3534009b66a2ba5a025b808073dc84dcd9,72662242187711444afee75609680b185e454590,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4,10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13
3,110,24,5,10,28,3,1,0,b5d9059d1eadaba9be82fc31133aa49f362feb2f,5af95896208da66e46421a5d71d89a66358123a2,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 20 13 10,10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13
3,110,24,21,7,17,3,1,0,b5d9059d1eadaba9be82fc31133aa49f362feb2f,c37c948f8b1ed291ba7993e8ef0d496c21a55d91,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8,10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13
3,111,24,5,10,30,3,1,0,469ecfe4927396416a4b49eb53e36200c668160f,173c815e246112166ec9f863b756cb72ec69b1f9,burau-experiments/src/kernel_db.json,13 11 13 10 13,13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2
3,111,24,8,16,49,3,1,0,469ecfe4927396416a4b49eb53e36200c668160f,5b41bb61b628a943bf7ddfc8d4801f3239dcfa9b,burau-experiments/src/kernel_db.json,13 11 13 10 13 6 8 2,13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2
3,111,24,16,16,41,3,1,0,469ecfe4927396416a4b49eb53e36200c668160f,125f629fb00d04222257983e491e93b45cd55cec,burau-experiments/src/kernel_db.json,13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2,13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2
3,112,24,21,7,19,3,1,0,4e63bb86e11355c0b5d334f033ce1b0a98c01427,09cdb0bbaebb6f5aef7b518ce84cf9f72a6aa0fe,burau-experiments/src/kernel_db.json,2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13,2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4
3,113,24,21,7,21,3,1,0,2ed7eae06b8a3c089a8b14497bb43dd7e6260bff,17d62c1421282c21a84cd055c58563a242e1008c,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13,2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8
3,114,24,21,7,19,3,1,0,2ddf9eb53adbae75fb2608c37a456c896c23a733,1f8a162f47066ee69adc0b04b4a9b93c13f262d7,burau-experiments/src/kernel_db.json,16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13,16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4
3,115,24,21,7,21,3,1,0,23c93ced003a2b346eeff3d78e90d817d57c08eb,2c02c2b1a5586a9bdad074e93e53368c44c2f39e,burau-experiments/src/kernel_db.json,16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13,16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8
3,116,24,21,7,19,3,1,0,f5a2354ad9c43e22893f3cd6bf7922338571248b,f57ce845518646d9db4f8177e28948c364d73fc3,burau-experiments/src/kernel_db.json,13 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13,13 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4
3,117,24,21,7,21,3,1,0,95ab2c1ae5efd399627d62498a578464bd9829ae,b6929bf65eb81cdf85fc2b8849a8281152106f45,burau-experiments/src/kernel_db.json,13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13,13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8
3,121,24,21,7,21,3,1,0,7e0104f3680443033315738c3e6c99d548431177,f3f97097e5dfb0b316b7a1b87d16e1e0ed432207,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13,16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8
3,122,24,21,7,19,3,1,0,8ef2674418db53ccc7baca318cee3d1d1986eb2f,d2dfcc29ea0bbb6c8594858b5c6d199db9d5ed56,burau-experiments/src/kernel_db.json,16 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13,16 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4
3,123,24,21,7,19,3,1,0,04da8854756ef8538a46062e019ca861c0c387ed,468497f1c4c8620852e01eafecd97b2029d60764,burau-experiments/src/kernel_db.json,2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13,2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4
3,124,24,21,7,21,3,1,0,9d0a792595bf16b6cd312927db7f2526c13aadcf,4be8448ed4b65628b0f7c93c0157e78ccdc8985c,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 11 13,2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8
3,127,24,21,7,19,3,1,0,ee213f108e839d1e5dd673912c8e11406c6cb480,cd3d1bf4b3ead28e1f17e484c5f216f2aa3d71ab,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21,16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4
3,128,24,21,7,21,3,1,0,f441ee969f5544e0b4192493f9a65a39602ba1ff,cba32a8aaf8394cdb60bae7428970e25d1965a4f,burau-experiments/src/kernel_db.json,16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21,16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8
3,129,24,21,7,19,3,1,0,8637bcb007670fb289fe9b56cff0ecee280b03a7,08d64ec2f22cd4fab0c0777103bc26bdb856dff3,burau-experiments/src/kernel_db.json,13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13,13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4
3,133,24,8,14,47,3,1,0,7d77075e9701e61049da48648cc7f74eb0097c57,fbe5a18bc3a725cc5b03cb7980a44414f46b80f3,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 20 13 10 13 1 4,2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4
3,133,24,16,14,37,3,1,0,7d77075e9701e61049da48648cc7f74eb0097c57,515851aef4c6bdf923f58b08006397b83d12220e,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4,2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4
3,140,24,5,10,29,3,1,0,be1a34cd6d3b7810c0dd69f0424c402fbc0882e0,3f9fae3f5b92de1cdce6edd3de073289e6dba268,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 11 13 10,10 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 12
3,141,24,5,10,28,3,1,0,55c0ad748e48035604573bbf35847ee96d4eda39,5af95896208da66e46421a5d71d89a66358123a2,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 20 13 10,10 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 3
3,142,24,23,4,6,3,1,0,9797525a8362248cec31e8cd6a7531791ac23ac5,94f575cd4e00b5134aeff50db92163bbd6fdf5e2,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7,13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11
3,143,24,23,4,7,3,1,0,501416232e5f19c6d8930efe37d93da318d227cb,24fec3edc6f1237bfae35fe1fb32da59c20ccd27,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7,13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,144,24,23,4,7,3,1,0,f47a237d482376899cd373682b419c0fd2828352,a40f51a1baffb3c75f87d94278d981288337f7ee,burau-experiments/src/kernel_db.json,13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13,13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20
3,145,24,23,4,6,3,1,0,680ed5ea26a7a21c84119506a06ab879cd51672b,aea350d71c1b69e860a4a0b76c30b04f06f2b237,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21,13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11
3,146,24,23,4,7,3,1,0,bea343fb14db7202833e088c2be291511794d5b4,88dcec208c3815c5be56abe26e538c44095d2856,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21,13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20
3,147,24,23,4,6,3,1,0,8617b44cbe7b3a1b2d5fd8b5728908490ecd698b,c440182b90c5c4ca5da74ea64868f2753c5c0c20,burau-experiments/src/kernel_db.json,13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21,13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11
3,148,24,23,4,7,3,1,0,1010265746bbe3c75b5f816ddab59cfbb2371278,59333faa9e653863afab5215e3f7a4ad5fa562dd,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21,13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20
3,149,24,23,4,7,3,1,0,1783c8366defec1df0157224d0d330e65d81e2da,1f85a22648a5195f5fd220660e4a104256f746c5,burau-experiments/src/kernel_db.json,13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13,13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20
3,150,24,23,4,6,3,1,0,4916ee5f814b0f2b32c1a4db40c1bffff5c50af6,4bd009eb3a5d5deeb9cb517d5981ad9f8decca73,burau-experiments/src/kernel_db.json,13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13,13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13 11
3,155,25,17,14,51,3,1,0,2afd89d5b7fb9032e49c2b58d0e0cf47da8b8896,4c2141f03b8fca707543ffc4bbe5399d7be87da1,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10,7 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 2
3,156,25,17,14,47,3,1,0,39f529fe61c382a7a26eae385895367df2f528d2,13e0da150f2be7aba061e7ac37364d03bb069222,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10,7 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 2
3,157,25,9,15,45,3,1,0,5909573428d17f466ff80e492951de7ebb70738e,c586322005d8396585bd2e121373369ce5da6dd4,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 22 13 10,7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2
3,158,25,9,15,45,3,1,0,f8114fa0ab3247da8597c2d6c5fb8d67d3686191,ba5e2aee060fe02862841c283c97d108cf2657aa,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 17 13 10,7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,165,25,3,7,18,3,1,0,be209c07a74dd0b7c912a6c9edb0ab7fdc27169b,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 2
3,166,25,3,7,17,3,1,0,52c8b1116c77014cf25f460a5419ed9ccc6d1ecd,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 2
3,167,25,1,4,6,3,1,0,48a20eed414d2edb9cab44b40a0443f1b4975405,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 1 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2
3,170,25,1,4,7,3,1,0,2eff23b908bcc01cff090062714bc795187ee0fc,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 2 2
3,171,25,1,4,6,3,1,0,af40c00f003d1fc66eefe0e88c6c834a58b8e4e4,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2 2
3,172,25,1,4,7,3,1,0,8595899b6cab140714cdf54f1d5ca284696f43ad,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 11 16 16 2
3,173,25,1,4,6,3,1,0,b988636e160cb8acb588c4abade47574acf2826b,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 20 16 16 2
3,174,25,23,5,10,3,1,0,82517403ad8f3dcfbe6f862f83ba46f158050c43,b926d69625e012ed8300dfbb7f5812a56ea5052a,burau-experiments/src/kernel_db.json,2 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2,2 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 6
3,175,25,23,5,11,3,1,0,6e006bca1f52a5101e5862eb56f44131519d86be,d298d30fbf88a3ea1832afa994d7763a802ae79f,burau-experiments/src/kernel_db.json,2 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2,2 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 1
3,176,25,2,5,11,3,1,0,a815493cc0eb2d9aa22a8b5d7815f4a499e871f9,3f76eac7e04043ca8ea77de87edae48cdcb1eb34,burau-experiments/src/kernel_db.json,7 4,7 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 2
3,177,25,2,5,10,3,1,0,40332989c387f0be199a75504aec4993c3d65c2f,db19fc5043814e3e2f054277674c1f8c78ec84d8,burau-experiments/src/kernel_db.json,7 8,7 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 2
3,178,25,3,7,18,3,1,0,20a9edfdfc915fa6148e910ebb8c2fd5bf4659a3,c8a865e4997be71fbf4bda5cf9242764939b9ac6,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 2
3,179,25,3,7,17,3,1,0,fef8f968440c4603f6ec2b42381368ab2bbb370f,a5b7aa637d65da3c517fc7608de9e2014186515b,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 2
3,180,25,2,5,11,3,1,0,8adadb88711d63ab912c9ee4cd7e8b1a19bc62af,3f76eac7e04043ca8ea77de87edae48cdcb1eb34,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10 2
3,181,25,2,5,10,3,1,0,ce109027946a6f3f1d2796af3d5530ed67f980af,db19fc5043814e3e2f054277674c1f8c78ec84d8,burau-experiments/src/kernel_db.json,7 8,7 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 2
3,181,25,3,7,11,3,1,0,ce109027946a6f3f1d2796af3d5530ed67f980af,bb06e1c0514814d204cb4f39477911a5bbc0f8b2,burau-experiments/src/kernel_db.json,7 8 16,7 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 2
3,182,25,1,4,7,3,1,0,95dc8740dc9c7d6e5e19ec49ed07831d231a6fae,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 2 2 2
3,183,25,1,4,6,3,1,0,b17fac2a39cd2cb8bd840b8354bad6ec70efccdb,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2 2 2
3,186,25,22,7,10,3,1,0,2206640b2ac2e73c3d76b6b2bbc9e552ea8e188c,401c0b36829d0f6b0c3e91f7e0a1b1db75c108d0,burau-experiments/src/kernel_db.json,2 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10,2 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 1
3,186,25,23,5,11,3,1,0,2206640b2ac2e73c3d76b6b2bbc9e552ea8e188c,00cec2aa2acd3bd7f36d39a9d1ba1ff721469975,burau-experiments/src/kernel_db.json,2 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16,2 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 1
3,187,25,22,7,11,3,1,0,8dba67a11c4ee627e9595d0249a9a622bffff5db,7f45fa1e90c7ffb677feb17724630bf845133ac4,burau-experiments/src/kernel_db.json,2 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10,2 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 6
3,187,25,23,5,10,3,1,0,8dba67a11c4ee627e9595d0249a9a622bffff5db,84744f62f1634bb282e4ab10c7617ff44e47f274,burau-experiments/src/kernel_db.json,2 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16,2 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 6
3,190,25,2,5,11,3,1,0,1489307e7601c4aa5ff28e1205a574626e2443e6,3f76eac7e04043ca8ea77de87edae48cdcb1eb34,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 2
3,191,25,2,5,10,3,1,0,7a49c2f15c47dec2338fe641fd6c624452c54221,db19fc5043814e3e2f054277674c1f8c78ec84d8,burau-experiments/src/kernel_db.json,7 8,7 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 2
3,192,25,3,9,17,3,1,0,abcf2b6fd93a33e2da7fbc1ee0fc6df0643c178f,22103375ebd2ca61add379c9e3cc6f2330adb8a6,burau-experiments/src/kernel_db.json,5 4 13,5 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 20 2 2
3,193,25,23,5,11,3,1,0,9cc6f5a4713a350c1ecc0b589b25a4f6cb559879,17b7523778e7c472d6e8f1ad3bdbd9cbd9090909,burau-experiments/src/kernel_db.json,2 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2,2 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 13 1
3,194,25,1,4,6,3,1,0,29ae42a584ab929091cb7c28f4e230cdfa2be9d8,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 6
3,194,25,23,5,10,3,1,0,29ae42a584ab929091cb7c28f4e230cdfa2be9d8,2a28248c724c4368279b4caf12ef74df6543d5f9,burau-experiments/src/kernel_db.json,19 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20,19 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 6
3,197,25,1,4,6,3,1,0,0a37a0602b6a0d70aeb7a61bc069cd573f6ce4c9,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 6
3,205,25,1,4,7,3,1,0,f51823223739fbdfc64e9a45d4b7cbabbf5ef169,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 1
3,205,25,23,5,11,3,1,0,f51823223739fbdfc64e9a45d4b7cbabbf5ef169,0c6ffb060027f62f4da393ccdf02ae70402abd69,burau-experiments/src/kernel_db.json,15 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11,15 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 1
3,208,25,1,4,7,3,1,0,d2bae64225afc36c5784a6920747d64d68f90bf8,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 7
3,209,25,1,4,6,3,1,0,f3e834498920b048d02b1d845c8326b21942f69a,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 7
3,210,25,1,4,7,3,1,0,587260019c34a4d1f6ee718aed516793bd3584d3,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 20 2 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 7
3,213,25,1,4,7,3,1,0,ff49a2d13554a586aae08333954ba84855a70458,017b8eb844dab061e9f59139c768b7604775262b,burau-experiments/src/kernel_db.json,15,15 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 7
3,214,25,1,4,6,3,1,0,711120f4658fa1a5c84a07abe0a1fc0a98628f80,49534dfdc210b9c6555711fc3d2cad114ce99ea0,burau-experiments/src/kernel_db.json,19,19 7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 7
