parent_id,action,child_id
277,20,9724
278,16,2919
278,2,5482
278,13,7960
279,18,2291
279,4,3405
279,1,4449
280,8,957
280,6,1715
280,9,2383
281,1,2102
281,18,3175
281,4,4222
282,6,490
282,9,700
282,8,912
283,6,2698
283,9,4993
283,8,8024
284,18,494
284,1,701
284,4,914
285,4,3980
285,18,6460
285,1,9263
286,8,667
286,6,1133
286,9,1363
287,12,1524
287,2,3091
287,13,4158
287,3,5264
287,16,6346
288,16,1009
288,2,1734
288,3,2414
288,13,3085
288,12,3784
289,6,1422
289,8,2616
289,9,3700
290,9,1460
290,8,2188
290,6,2876
291,3,996
291,2,1953
291,16,2655
291,12,3106
291,13,3812
292,13,511
292,3,661
292,16,956
292,12,1106
292,2,1335
293,4,775
293,1,1147
293,18,1493
294,9,366
294,6,583
294,8,803
295,4,435
295,18,581
295,1,876
296,2,725
296,12,1279
296,3,1941
296,13,2454
296,16,3017
297,8,2185
297,9,3388
297,6,4652
298,16,726
298,12,1258
298,13,1945
298,2,2321
298,3,2900
299,12,1025
299,2,1820
299,13,2557
299,16,3262
299,3,3979
300,4,2468
300,1,3676
300,18,4822
301,18,979
301,1,1735
301,4,2402
302,1,1431
302,10,2561
302,4,3644
302,11,4689
302,9,5757
302,20,6868
302,6,7869
302,7,8880
302,18,9962
303,1,1463
303,18,2142
303,4,2814
304,16,2670
304,2,4970
304,13,7141
304,3,9326
305,1,1262
305,18,1938
305,4,2826
306,16,1152
306,12,1829
306,2,2469
306,3,3134
306,13,3823
307,1,938
307,18,1683
307,4,2272
308,13,874
308,3,1429
308,2,2012
308,12,2573
308,16,3158
309,12,2197
309,16,3431
309,22,4593
309,4,5791
309,18,7097
309,2,8287
309,1,9188
310,7,1447
310,21,2599
310,1,3703
310,9,4743
310,20,5844
310,10,7326
310,4,7958
310,18,9035
311,4,1027
311,18,1730
311,1,2637
312,1,1122
312,18,1845
312,4,2531
313,4,3227
313,18,6752
313,1,9221
314,8,662
314,9,988
314,6,1457
315,2,1206
315,16,1911
315,3,2608
315,13,3275
315,12,3997
316,9,1205
316,6,1912
316,8,2607
317,13,1199
317,3,1900
317,12,2591
317,2,3283
317,16,4022
318,18,1198
318,4,2128
318,1,2822
319,4,528
319,1,884
319,18,1190
320,6,529
320,8,862
320,9,1189
321,9,1502
321,7,3441
321,1,4623
321,10,5290
321,6,6433
321,8,7350
321,18,8499
321,20,9684
322,18,4149
322,1,6874
322,4,8781
323,12,2898
323,13,5441
323,3,7938
324,21,1413
324,7,2523
324,9,3607
324,18,4630
324,20,6101
324,8,7158
324,1,8010
324,4,8824
324,6,9829
325,3,2687
325,2,6012
325,16,7576
325,13,9727
326,13,1424
326,3,2517
326,12,3850
326,16,4878
326,2,5948
327,1,2315
327,18,3423
327,4,4442
328,6,744
328,9,1105
328,8,1440
329,1,605
329,4,891
329,18,1179
329,7,1591
329,8,1929
329,6,2298
329,9,2593
329,20,2959
329,21,3305
329,11,3650
329,10,4018
330,9,553
330,6,897
330,8,1245
331,11,712
331,20,1458
331,7,2151
331,18,2710
331,21,3272
331,1,3828
331,4,4182
331,10,4755
331,6,5286
331,9,5866
331,8,6498
332,17,4254
332,13,6571
332,16,8778
333,20,1442
333,21,3269
333,11,4091
333,6,5469
333,10,6299
333,1,7338
333,18,7998
333,8,9099
334,18,2799
334,1,5506
334,4,7789
335,4,1578
335,18,2293
335,1,2956
336,1,746
336,4,1077
336,18,1435
337,3,749
337,2,991
337,16,1343
337,12,1648
337,13,2030
338,4,556
338,1,885
338,18,1212
339,4,709
339,1,1081
339,18,1380
340,9,706
340,6,1075
340,8,1427
341,13,1470
341,12,2647
341,2,3818
341,3,4991
341,16,6441
342,8,2153
342,6,3357
342,9,4535
343,18,2681
343,4,5999
343,1,7778
344,20,1430
344,1,2793
344,7,3663
344,18,4690
344,10,5967
344,8,6838
344,21,7828
344,4,8883
344,11,9919
345,13,2902
345,2,5447
345,16,7916
346,1,2082
346,18,3216
346,4,4241
347,4,1066
347,18,1797
347,1,2554
348,12,2716
348,13,5417
348,3,7679
348,2,9632
349,9,2294
349,8,3404
349,6,4460
350,18,1204
350,1,1879
350,4,2568
351,2,1200
351,12,1878
351,13,2570
351,16,3260
351,3,3924
352,6,806
352,9,1155
352,8,1500
353,12,805
353,2,1158
353,13,1503
353,16,1874
353,3,2105
354,12,1314
354,13,2063
354,16,2697
354,3,3409
354,2,4147
355,4,2802
355,1,5221
355,18,7478
356,1,1517
356,7,2692
356,8,3854
356,20,4978
356,21,6135
356,11,7262
356,4,8361
356,9,9531
357,16,4829
357,22,7164
357,18,9464
358,16,1519
358,12,2524
358,3,3834
358,2,5143
358,13,6053
359,3,816
359,2,1475
359,12,1985
359,13,2562
359,16,3094
360,4,1143
360,18,1697
360,1,2208
361,6,1489
361,8,2155
361,9,2797
362,9,4170
362,8,6799
362,6,9183
363,18,1037
363,1,1727
363,4,2397
364,8,1505
364,6,2180
364,9,2825
365,8,1260
365,6,2191
365,9,2887
366,1,1255
366,4,1937
366,18,2660
367,1,4299
367,18,6805
367,4,9942
368,1,1346
368,18,2099
368,4,2809
369,9,625
369,11,1073
369,10,1420
369,18,1796
369,6,2106
369,1,2488
369,21,2773
369,20,3079
369,8,3463
369,4,3844
369,7,4228
370,4,632
370,6,927
370,10,1275
370,9,1575
370,20,2025
370,18,2461
370,8,2771
370,11,3078
370,1,3462
370,7,3845
370,21,4234
371,16,2686
371,12,5009
371,3,7442
372,18,2343
372,4,3422
372,1,4487
373,18,1466
373,8,2987
373,7,3901
373,6,4688
373,21,5837
373,11,6947
373,10,8041
373,4,9165
374,18,1201
374,4,1800
374,1,2359
375,16,1293
375,13,2021
375,12,2695
375,3,3391
375,2,4125
376,2,4298
376,18,6870
376,12,9138
377,8,969
377,11,1551
377,10,2130
377,4,2690
377,20,3248
377,9,3807
377,18,4319
377,7,4776
377,1,5305
377,6,5889
377,21,6478
378,7,3232
378,21,5708
378,10,8278
379,1,1374
379,18,2086
379,4,2978
380,16,835
380,2,1390
380,3,1827
380,13,2342
380,12,2908
381,13,2187
381,22,3152
381,5,4317
381,19,5383
381,3,6628
381,2,7707
381,4,8638
381,1,9736
382,18,837
382,6,1494
382,20,2027
382,7,2543
382,21,3119
382,1,3538
382,4,3962
382,10,4504
382,9,5019
382,8,5572
382,11,6095
383,12,1028
383,16,1746
383,2,2390
383,3,3032
383,13,3681
384,3,1450
384,2,3008
384,16,3645
384,12,4708
384,13,5780
385,9,1076
385,6,1790
385,8,2440
386,13,1445
386,2,2569
386,3,3635
386,12,4698
386,16,5976
387,13,1350
387,16,2101
387,3,2807
387,12,3521
387,2,4236
388,2,1361
388,16,2019
388,12,2662
388,13,3365
388,3,4078
389,3,1520
389,16,3465
389,13,3936
389,2,5089
389,12,6237
390,8,1121
390,9,1819
390,6,2748
391,16,1533
391,13,2682
391,3,3814
391,2,5163
391,12,6371
392,12,1531
392,16,2684
392,13,3735
392,3,4928
392,2,6099
393,9,1598
393,6,2282
393,8,2972
394,13,677
394,3,963
394,12,1253
394,2,1660
394,16,2000
395,16,676
395,2,887
395,3,1246
395,12,1657
395,13,2003
396,9,1337
396,8,2262
396,6,2961
397,18,1639
397,6,3202
397,21,4270
397,8,5375
397,1,6436
397,11,7636
397,10,8741
397,20,9872
398,8,1114
398,6,1793
398,9,2471
399,9,4205
399,6,7077
399,8,9409
400,12,873
400,13,1573
400,3,2036
400,2,2601
400,16,3068
401,18,2232
401,1,3392
401,4,4516
402,10,704
402,4,1259
402,1,1809
402,9,2322
402,21,2890
402,18,3415
402,8,3967
402,7,4515
402,20,5014
402,6,5593
402,11,6093
403,4,1089
403,18,1767
403,1,2428
404,6,1355
